Index,Material,ObjPath,QualityLevel,ShaderName,HardWare,Work Registers,Uniform Registers,Stak Spilling,16-bit arithmetic,Total Instruction: FMA,Total Instruction: CVT,Total Instruction: SFU,Total Instruction: Load/Store,Total Instruction: Varying,Total Instruction: Texture,Total Instruction: Bound,shortest Path :FMA,shortest Path :CVT,shortest Path : SFU,shortest Path : Load/Store,shortest Path : Varying,shortest Path : Texture,shortest Path : Bound,longest Path : FMA,longest Path : CVT,longest Path : SFU,longest Path :  Load/Store,longest Path : Varying,longest Path : Texture,longest Path : Bound,Has uniform computation,Has sid-effects,Modifies Coverage,Uses late ZS test,Uses late ZS update,Reads color buffer
4,,BulletCasing,HighQuality,.frag, Mali-G78 r1p1,20,12,FALSE,41,0.27,0.17,0,0,0.62,0,     V,0.12,0.12,0,0,0.62,0,     V,0.27,0.17,0,0,0.62,0,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5,,BulletCasing,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
6,,BulletCasing,HighQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
7,,BulletCasing,LowQuality,.frag, Mali-G78 r1p1,20,12,FALSE,41,0.27,0.17,0,0,0.62,0,     V,0.12,0.12,0,0,0.62,0,     V,0.27,0.17,0,0,0.62,0,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
8,,BulletCasing,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,20,12,FALSE,41,0.27,0.17,0,0,0.62,0,     V,0.12,0.12,0,0,0.62,0,     V,0.27,0.17,0,0,0.62,0,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
9,,BulletCasing,MidQuality,.frag, Mali-G78 r1p1,20,12,FALSE,41,0.27,0.17,0,0,0.62,0,     V,0.12,0.12,0,0,0.62,0,     V,0.27,0.17,0,0,0.62,0,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
10,,BulletCasing,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11,,BulletCasing,MidQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12,,BulletCasing,UltraQuality,.frag, Mali-G78 r1p1,20,12,FALSE,41,0.27,0.17,0,0,0.62,0,     V,0.12,0.12,0,0,0.62,0,     V,0.27,0.17,0,0,0.62,0,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
13,,BulletCasing,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14,,BulletCasing,UltraQuality,TMobileBasePassVSFNoLightMapPolicyNoCSM.frag, Mali-G78 r1p1,22,14,FALSE,76,0.66,0.25,0,0,0.62,0,   FMA,0.12,0.19,0,0,0.62,0,     V,0.66,0.25,0,0,0.62,0,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15,,HaloMaterial,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,81,0.83,0.22,0,0,0.88,0.25,     V,0.3,0.16,0,0,0.88,0.25,     V,0.83,0.22,0,0,0.88,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
16,,HaloMaterial,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,21,16,FALSE,64,0.44,0.14,0,0,0.88,0.25,     V,0.3,0.09,0,0,0.88,0.25,     V,0.44,0.14,0,0,0.88,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17,,HaloMaterial,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,81,0.83,0.22,0,0,0.88,0.25,     V,0.3,0.16,0,0,0.88,0.25,     V,0.83,0.22,0,0,0.88,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
18,,HaloMaterial,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,18,FALSE,81,0.83,0.22,0,0,0.88,0.25,     V,0.3,0.16,0,0,0.88,0.25,     V,0.83,0.22,0,0,0.88,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
19,,LensFlareMat,HighQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,26,FALSE,54,1,0.23,0.12,0,0.88,0.25,   FMA,0.47,0.17,0.12,0,0.88,0.25,     V,1,0.23,0.12,0,0.88,0.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
20,,LensFlareMat,LowQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,22,24,FALSE,26,0.61,0.16,0.12,0,0.88,0.25,     V,0.47,0.11,0.12,0,0.88,0.25,     V,0.61,0.16,0.12,0,0.88,0.25,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21,,LensFlareMat,MidQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,26,FALSE,54,1,0.23,0.12,0,0.88,0.25,   FMA,0.47,0.17,0.12,0,0.88,0.25,     V,1,0.23,0.12,0,0.88,0.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22,,LensFlareMat,UltraQuality,TMobileBasePassPSFNoLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,23,26,FALSE,54,1,0.23,0.12,0,0.88,0.25,   FMA,0.47,0.17,0.12,0,0.88,0.25,     V,1,0.23,0.12,0,0.88,0.25,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
23,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
25,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
26,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
28,,Mat_LifeLine_BroneLine,HighQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
29,,Mat_LifeLine_BroneLine,HighQuality,TShadowDepthVSVertexShadowDepth_OutputDepthfalse.frag, Mali-G78 r1p1,64,96,FALSE,0,4.68,0.89,1.62,0,2.38,3.5,   FMA,3.52,0.56,1.19,0,2.38,3.5,   FMA,4.68,0.89,1.62,0,2.38,3.5,   FMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
30,,Mat_LifeLine_BroneLine,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndSHIndirectPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,29,32,FALSE,0,0.86,0.38,0.25,0,1.38,0.75,     V,0.41,0.25,0.19,0,1.12,0.75,     V,0.86,0.38,0.25,0,1.38,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
31,,Mat_LifeLine_BroneLine,LowQuality,TMobileBasePassPSFMobileDirectionalLightAndVPIndirect3PPVPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,29,32,FALSE,0,0.86,0.38,0.25,0,1.38,0.75,     V,0.41,0.25,0.19,0,1.12,0.75,     V,0.86,0.38,0.25,0,1.38,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
32,,Mat_LifeLine_BroneLine,LowQuality,TMobileBasePassPSFMobileDistanceFieldShadowsAndLQLightMapPolicy0MM_DefaultfalseNoCSM.frag, Mali-G78 r1p1,29,32,FALSE,0,0.86,0.38,0.25,0,1.38,0.75,     V,0.41,0.25,0.19,0,1.12,0.75,     V,0.86,0.38,0.25,0,1.38,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
33,,Mat_LifeLine_BroneLine,LowQuality,TShadowDepthVSVertexShadowDepth_OutputDepthfalse.frag, Mali-G78 r1p1,29,32,FALSE,0,0.86,0.38,0.25,0,1.38,0.75,     V,0.41,0.25,0.19,0,1.12,0.75,     V,0.86,0.38,0.25,0,1.38,0.75,     V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
